ENSG00000132842.14	AP3B1	Gene Expression
ENSG00000085365.18	SCAMP1	Gene Expression
ENSG00000145685.14	LHFPL2	Gene Expression
ENSG00000113273.17	ARSB	Gene Expression
ENSG00000132837.15	DMGDH	Gene Expression
ENSG00000132840.10	BHMT2	Gene Expression
ENSG00000145692.15	BHMT	Gene Expression
ENSG00000152409.9	JMY	Gene Expression
ENSG00000152413.15	HOMER1	Gene Expression
ENSG00000164329.13	TENT2	Gene Expression
ENSG00000164309.15	CMYA5	Gene Expression
ENSG00000177034.17	MTX3	Gene Expression
ENSG00000113296.14	THBS4	Gene Expression
ENSG00000164300.17	SERINC5	Gene Expression
ENSG00000164299.7	SPZ1	Gene Expression
ENSG00000039319.17	ZFYVE16	Gene Expression
ENSG00000152380.10	FAM151B	Gene Expression
ENSG00000189127.8	ANKRD34B	Gene Expression
ENSG00000228716.7	DHFR	Gene Expression
ENSG00000113318.11	MSH3	Gene Expression
ENSG00000113319.13	RASGRF2	Gene Expression
ENSG00000131730.16	CKMT2	Gene Expression
ENSG00000131732.12	ZCCHC9	Gene Expression
ENSG00000172497.9	ACOT12	Gene Expression
ENSG00000145687.16	SSBP2	Gene Expression
ENSG00000152348.16	ATG10	Gene Expression
ENSG00000186468.13	RPS23	Gene Expression
ENSG00000205464.12	ATP6AP1L	Gene Expression
ENSG00000174695.10	TMEM167A	Gene Expression
ENSG00000152422.16	XRCC4	Gene Expression
ENSG00000038427.16	VCAN	Gene Expression
ENSG00000145681.11	HAPLN1	Gene Expression
ENSG00000164176.13	EDIL3	Gene Expression
ENSG00000127184.13	COX7C	Gene Expression
ENSG00000145715.15	RASA1	Gene Expression
ENSG00000134480.16	CCNH	Gene Expression
ENSG00000164180.13	TMEM161B	Gene Expression
ENSG00000081189.16	MEF2C	Gene Expression
ENSG00000153140.8	CETN3	Gene Expression
ENSG00000176055.10	MBLAC2	Gene Expression
ENSG00000113356.12	POLR3G	Gene Expression
ENSG00000176018.13	LYSMD3	Gene Expression
ENSG00000164199.18	ADGRV1	Gene Expression
ENSG00000113369.9	ARRDC3	Gene Expression
ENSG00000175745.14	NR2F1	Gene Expression
ENSG00000113391.19	FAM172A	Gene Expression
ENSG00000248483.7	POU5F2	Gene Expression
ENSG00000185261.14	KIAA0825	Gene Expression
ENSG00000133302.13	SLF1	Gene Expression
ENSG00000175471.19	MCTP1	Gene Expression
ENSG00000153347.10	FAM81B	Gene Expression
ENSG00000198677.12	TTC37	Gene Expression
ENSG00000164291.17	ARSK	Gene Expression
ENSG00000178015.5	GPR150	Gene Expression
ENSG00000175449.14	RFESD	Gene Expression
ENSG00000145757.16	SPATA9	Gene Expression
ENSG00000164292.13	RHOBTB3	Gene Expression
ENSG00000173221.14	GLRX	Gene Expression
ENSG00000118985.16	ELL2	Gene Expression
ENSG00000175426.11	PCSK1	Gene Expression
ENSG00000153113.23	CAST	Gene Expression
ENSG00000164307.13	ERAP1	Gene Expression
ENSG00000164308.17	ERAP2	Gene Expression
ENSG00000113441.16	LNPEP	Gene Expression
ENSG00000145721.12	LIX1	Gene Expression
ENSG00000058729.11	RIOK2	Gene Expression
ENSG00000174136.13	RGMB	Gene Expression
ENSG00000153922.10	CHD1	Gene Expression
ENSG00000174132.9	FAM174A	Gene Expression
ENSG00000113532.13	ST8SIA4	Gene Expression
ENSG00000173930.9	SLCO4C1	Gene Expression
ENSG00000205359.10	SLCO6A1	Gene Expression
ENSG00000145730.20	PAM	Gene Expression
ENSG00000145723.17	GIN1	Gene Expression
ENSG00000145725.19	PPIP5K2	Gene Expression
ENSG00000181751.10	MACIR	Gene Expression
ENSG00000112874.10	NUDT12	Gene Expression
ENSG00000184349.13	EFNA5	Gene Expression
ENSG00000145743.17	FBXL17	Gene Expression
ENSG00000151422.13	FER	Gene Expression
ENSG00000198961.10	PJA2	Gene Expression
ENSG00000112893.9	MAN2A1	Gene Expression
ENSG00000186952.15	TMEM232	Gene Expression
ENSG00000164209.17	SLC25A46	Gene Expression
ENSG00000145777.15	TSLP	Gene Expression
ENSG00000134987.11	WDR36	Gene Expression
ENSG00000152495.11	CAMK4	Gene Expression
ENSG00000164211.13	STARD4	Gene Expression
ENSG00000134986.14	NREP	Gene Expression
ENSG00000129595.13	EPB41L4A	Gene Expression
ENSG00000134982.17	APC	Gene Expression
ENSG00000258864.1	AC008575.1	Gene Expression
ENSG00000153037.15	SRP19	Gene Expression
ENSG00000129625.13	REEP5	Gene Expression
ENSG00000172795.16	DCP2	Gene Expression
ENSG00000171444.18	MCC	Gene Expression
ENSG00000212122.4	TSSK1B	Gene Expression
ENSG00000047188.16	YTHDC2	Gene Expression
ENSG00000080709.16	KCNN2	Gene Expression
ENSG00000152503.9	TRIM36	Gene Expression
ENSG00000164219.10	PGGT1B	Gene Expression
ENSG00000164221.13	CCDC112	Gene Expression
ENSG00000145780.8	FEM1C	Gene Expression
ENSG00000243414.6	TICAM2	Gene Expression
ENSG00000251201.8	TMED7-TICAM2	Gene Expression
ENSG00000134970.14	TMED7	Gene Expression
ENSG00000129596.5	CDO1	Gene Expression
ENSG00000145782.13	ATG12	Gene Expression
ENSG00000177879.17	AP3S1	Gene Expression
ENSG00000172901.20	LVRN	Gene Expression
ENSG00000268223.5	ARL14EPL	Gene Expression
ENSG00000145781.9	COMMD10	Gene Expression
ENSG00000092421.16	SEMA6A	Gene Expression
ENSG00000169570.10	DTWD2	Gene Expression
ENSG00000172869.14	DMXL1	Gene Expression
ENSG00000145779.8	TNFAIP8	Gene Expression
ENSG00000133835.17	HSD17B4	Gene Expression
ENSG00000164334.15	FAM170A	Gene Expression
ENSG00000184838.15	PRR16	Gene Expression
ENSG00000181867.3	FTMT	Gene Expression
ENSG00000151304.6	SRFBP1	Gene Expression
ENSG00000113083.14	LOX	Gene Expression
ENSG00000164185.6	ZNF474	Gene Expression
ENSG00000250803.6	AC010255.3	Gene Expression
ENSG00000064692.19	SNCAIP	Gene Expression
ENSG00000205302.7	SNX2	Gene Expression
ENSG00000064652.11	SNX24	Gene Expression
ENSG00000168938.6	PPIC	Gene Expression
ENSG00000061455.11	PRDM6	Gene Expression
ENSG00000168944.16	CEP120	Gene Expression
ENSG00000151292.17	CSNK1G3	Gene Expression
ENSG00000168916.15	ZNF608	Gene Expression
ENSG00000155324.10	GRAMD2B	Gene Expression
ENSG00000164904.18	ALDH7A1	Gene Expression
ENSG00000164902.14	PHAX	Gene Expression
ENSG00000196900.5	TEX43	Gene Expression
ENSG00000113368.12	LMNB1	Gene Expression
ENSG00000173926.6	MARCHF3	Gene Expression
ENSG00000164241.13	C5orf63	Gene Expression
ENSG00000145794.17	MEGF10	Gene Expression
ENSG00000164244.21	PRRC1	Gene Expression
ENSG00000205279.8	CTXN3	Gene Expression
ENSG00000230561.4	CCDC192	Gene Expression
ENSG00000064651.14	SLC12A2	Gene Expression
ENSG00000138829.12	FBN2	Gene Expression
ENSG00000113396.13	SLC27A6	Gene Expression
ENSG00000066583.12	ISOC1	Gene Expression
ENSG00000145808.10	ADAMTS19	Gene Expression
ENSG00000186367.7	MINAR2	Gene Expression
ENSG00000198108.4	CHSY3	Gene Expression
ENSG00000169567.12	HINT1	Gene Expression
ENSG00000186687.16	LYRM7	Gene Expression
ENSG00000158985.13	CDC42SE2	Gene Expression
ENSG00000158987.21	RAPGEF6	Gene Expression
ENSG00000273217.1	AC008695.1	Gene Expression
ENSG00000217128.12	FNIP1	Gene Expression
ENSG00000239642.6	MEIKIN	Gene Expression
ENSG00000281938.2	AC034228.3	Gene Expression
ENSG00000164398.15	ACSL6	Gene Expression
ENSG00000164399.5	IL3	Gene Expression
ENSG00000164400.6	CSF2	Gene Expression
ENSG00000072682.18	P4HA2	Gene Expression
ENSG00000131435.13	PDLIM4	Gene Expression
ENSG00000197208.6	SLC22A4	Gene Expression
ENSG00000197375.13	SLC22A5	Gene Expression
ENSG00000283782.2	AC116366.3	Gene Expression
ENSG00000125347.14	IRF1	Gene Expression
ENSG00000113525.10	IL5	Gene Expression
ENSG00000113522.14	RAD50	Gene Expression
ENSG00000169194.9	IL13	Gene Expression
ENSG00000113520.11	IL4	Gene Expression
ENSG00000131437.15	KIF3A	Gene Expression
ENSG00000205089.7	CCNI2	Gene Expression
ENSG00000164402.14	SEPTIN8	Gene Expression
ENSG00000198944.6	SOWAHA	Gene Expression
ENSG00000164403.14	SHROOM1	Gene Expression
ENSG00000164404.8	GDF9	Gene Expression
ENSG00000164405.11	UQCRQ	Gene Expression
ENSG00000164406.8	LEAP2	Gene Expression
ENSG00000072364.13	AFF4	Gene Expression
ENSG00000155329.12	ZCCHC10	Gene Expression
ENSG00000170606.15	HSPA4	Gene Expression
ENSG00000053108.17	FSTL4	Gene Expression
ENSG00000113583.8	C5orf15	Gene Expression
ENSG00000213585.11	VDAC1	Gene Expression
ENSG00000081059.20	TCF7	Gene Expression
ENSG00000113558.19	SKP1	Gene Expression
ENSG00000272772.1	AC104109.3	Gene Expression
ENSG00000113575.10	PPP2CA	Gene Expression
ENSG00000006837.12	CDKL3	Gene Expression
ENSG00000119048.8	UBE2B	Gene Expression
ENSG00000237190.4	CDKN2AIPNL	Gene Expression
ENSG00000043143.20	JADE2	Gene Expression
ENSG00000152700.14	SAR1B	Gene Expression
ENSG00000113615.13	SEC24A	Gene Expression
ENSG00000164615.5	CAMLG	Gene Expression
ENSG00000145833.16	DDX46	Gene Expression
ENSG00000181904.9	C5orf24	Gene Expression
ENSG00000113621.15	TXNDC15	Gene Expression
ENSG00000132570.15	PCBD2	Gene Expression
ENSG00000152705.8	CATSPER3	Gene Expression
ENSG00000069011.16	PITX1	Gene Expression
ENSG00000113648.16	MACROH2A1	Gene Expression
ENSG00000251380.3	DCANP1	Gene Expression
ENSG00000255833.2	TIFAB	Gene Expression
ENSG00000181965.6	NEUROG1	Gene Expression
ENSG00000145824.13	CXCL14	Gene Expression
ENSG00000145832.14	SLC25A48	Gene Expression
ENSG00000145839.2	IL9	Gene Expression
ENSG00000145826.9	LECT2	Gene Expression
ENSG00000120708.17	TGFBI	Gene Expression
ENSG00000113658.18	SMAD5	Gene Expression
ENSG00000271824.2	SMIM32	Gene Expression
ENSG00000069018.19	TRPC7	Gene Expression
ENSG00000152377.14	SPOCK1	Gene Expression
ENSG00000146021.15	KLHL3	Gene Expression
ENSG00000177733.7	HNRNPA0	Gene Expression
ENSG00000120729.10	MYOT	Gene Expression
ENSG00000078795.16	PKD2L2	Gene Expression
ENSG00000031003.10	FAM13B	Gene Expression
ENSG00000061492.12	WNT8A	Gene Expression
ENSG00000112981.5	NME5	Gene Expression
ENSG00000112983.17	BRD8	Gene Expression
ENSG00000112984.12	KIF20A	Gene Expression
ENSG00000094880.11	CDC23	Gene Expression
ENSG00000146013.11	GFRA3	Gene Expression
ENSG00000158402.20	CDC25C	Gene Expression
ENSG00000120709.11	FAM53C	Gene Expression
ENSG00000120733.14	KDM3B	Gene Expression
ENSG00000132563.16	REEP2	Gene Expression
ENSG00000120738.8	EGR1	Gene Expression
ENSG00000120705.13	ETF1	Gene Expression
ENSG00000113013.15	HSPA9	Gene Expression
ENSG00000044115.21	CTNNA1	Gene Expression
ENSG00000146006.8	LRRTM2	Gene Expression
ENSG00000120725.13	SIL1	Gene Expression
ENSG00000280987.4	MATR3	Gene Expression
ENSG00000015479.19	MATR3	Gene Expression
ENSG00000120727.13	PAIP2	Gene Expression
ENSG00000170482.17	SLC23A1	Gene Expression
ENSG00000170476.16	MZB1	Gene Expression
ENSG00000228672.4	PROB1	Gene Expression
ENSG00000170469.10	SPATA24	Gene Expression
ENSG00000170464.10	DNAJC18	Gene Expression
ENSG00000279686.1	AC142391.1	Gene Expression
ENSG00000249751.4	ECSCR	Gene Expression
ENSG00000283288.1	SMIM33	Gene Expression
ENSG00000184584.13	STING1	Gene Expression
ENSG00000131508.16	UBE2D2	Gene Expression
ENSG00000171604.12	CXXC5	Gene Expression
ENSG00000146005.4	PSD2	Gene Expression
ENSG00000158458.21	NRG2	Gene Expression
ENSG00000185129.7	PURA	Gene Expression
ENSG00000182700.5	IGIP	Gene Expression
ENSG00000120306.11	CYSTM1	Gene Expression
ENSG00000113068.10	PFDN1	Gene Expression
ENSG00000113070.8	HBEGF	Gene Expression
ENSG00000113073.15	SLC4A9	Gene Expression
ENSG00000131503.21	ANKHD1	Gene Expression
ENSG00000254996.5	ANKHD1-EIF4EBP3	Gene Expression
ENSG00000213523.10	SRA1	Gene Expression
ENSG00000243056.2	EIF4EBP3	Gene Expression
ENSG00000113108.19	APBB3	Gene Expression
ENSG00000176087.15	SLC35A4	Gene Expression
ENSG00000170458.14	CD14	Gene Expression
ENSG00000131495.9	NDUFA2	Gene Expression
ENSG00000113119.12	TMCO6	Gene Expression
ENSG00000113141.18	IK	Gene Expression
ENSG00000120314.18	WDR55	Gene Expression
ENSG00000256453.2	DND1	Gene Expression
ENSG00000170445.15	HARS1	Gene Expression
ENSG00000112855.17	HARS2	Gene Expression
ENSG00000146007.11	ZMAT2	Gene Expression
ENSG00000204970.10	PCDHA1	Gene Expression
ENSG00000204969.7	PCDHA2	Gene Expression
ENSG00000255408.4	PCDHA3	Gene Expression
ENSG00000204967.12	PCDHA4	Gene Expression
ENSG00000204965.9	PCDHA5	Gene Expression
ENSG00000081842.18	PCDHA6	Gene Expression
ENSG00000204963.6	PCDHA7	Gene Expression
ENSG00000204962.6	PCDHA8	Gene Expression
ENSG00000204961.7	PCDHA9	Gene Expression
ENSG00000250120.8	PCDHA10	Gene Expression
ENSG00000249158.7	PCDHA11	Gene Expression
ENSG00000251664.5	PCDHA12	Gene Expression
ENSG00000239389.8	PCDHA13	Gene Expression
ENSG00000248383.4	PCDHAC1	Gene Expression
ENSG00000243232.6	PCDHAC2	Gene Expression
ENSG00000171815.6	PCDHB1	Gene Expression
ENSG00000112852.7	PCDHB2	Gene Expression
ENSG00000113205.5	PCDHB3	Gene Expression
ENSG00000081818.4	PCDHB4	Gene Expression
ENSG00000113209.9	PCDHB5	Gene Expression
ENSG00000113211.5	PCDHB6	Gene Expression
ENSG00000113212.7	PCDHB7	Gene Expression
ENSG00000120322.4	PCDHB8	Gene Expression
ENSG00000272674.3	PCDHB16	Gene Expression
ENSG00000177839.7	PCDHB9	Gene Expression
ENSG00000120324.9	PCDHB10	Gene Expression
ENSG00000197479.7	PCDHB11	Gene Expression
ENSG00000120328.6	PCDHB12	Gene Expression
ENSG00000187372.11	PCDHB13	Gene Expression
ENSG00000120327.6	PCDHB14	Gene Expression
ENSG00000279983.1	AC244517.10	Gene Expression
ENSG00000113248.6	PCDHB15	Gene Expression
ENSG00000178913.8	TAF7	Gene Expression
ENSG00000120329.7	SLC25A2	Gene Expression
ENSG00000204956.5	PCDHGA1	Gene Expression
ENSG00000081853.15	PCDHGA2	Gene Expression
ENSG00000254245.3	PCDHGA3	Gene Expression
ENSG00000254221.2	PCDHGB1	Gene Expression
ENSG00000262576.3	PCDHGA4	Gene Expression
ENSG00000253910.2	PCDHGB2	Gene Expression
ENSG00000253485.2	PCDHGA5	Gene Expression
ENSG00000262209.3	PCDHGB3	Gene Expression
ENSG00000253731.3	PCDHGA6	Gene Expression
ENSG00000253537.3	PCDHGA7	Gene Expression
ENSG00000253953.2	PCDHGB4	Gene Expression
ENSG00000253767.2	PCDHGA8	Gene Expression
ENSG00000276547.1	PCDHGB5	Gene Expression
ENSG00000261934.2	PCDHGA9	Gene Expression
ENSG00000253305.2	PCDHGB6	Gene Expression
ENSG00000253846.2	PCDHGA10	Gene Expression
ENSG00000254122.3	PCDHGB7	Gene Expression
ENSG00000253873.6	PCDHGA11	Gene Expression
ENSG00000253159.3	PCDHGA12	Gene Expression
ENSG00000240184.7	PCDHGC3	Gene Expression
ENSG00000242419.5	PCDHGC4	Gene Expression
ENSG00000240764.4	PCDHGC5	Gene Expression
ENSG00000131504.17	DIAPH1	Gene Expression
ENSG00000171720.10	HDAC3	Gene Expression
ENSG00000164620.9	RELL2	Gene Expression
ENSG00000197948.11	FCHSD1	Gene Expression
ENSG00000120318.16	ARAP3	Gene Expression
ENSG00000156453.13	PCDH1	Gene Expression
ENSG00000081791.9	DELE1	Gene Expression
ENSG00000113555.5	PCDH12	Gene Expression
ENSG00000013561.18	RNF14	Gene Expression
ENSG00000113552.16	GNPDA1	Gene Expression
ENSG00000131507.11	NDFIP1	Gene Expression
ENSG00000187678.9	SPRY4	Gene Expression
ENSG00000113578.18	FGF1	Gene Expression
ENSG00000145819.18	ARHGAP26	Gene Expression
ENSG00000113580.15	NR3C1	Gene Expression
ENSG00000158497.4	HMHB1	Gene Expression
ENSG00000145817.17	YIPF5	Gene Expression
ENSG00000183775.11	KCTD16	Gene Expression
ENSG00000186314.11	PRELID2	Gene Expression
ENSG00000204928.2	GRXCR2	Gene Expression
ENSG00000156463.18	SH3RF2	Gene Expression
ENSG00000173261.9	PLAC8L1	Gene Expression
ENSG00000133706.19	LARS1	Gene Expression
ENSG00000275740.1	AC091959.3	Gene Expression
ENSG00000091009.8	RBM27	Gene Expression
ENSG00000091010.6	POU4F3	Gene Expression
ENSG00000113649.11	TCERG1	Gene Expression
ENSG00000173250.2	GPR151	Gene Expression
ENSG00000156475.18	PPP2R2B	Gene Expression
ENSG00000169302.16	STK32A	Gene Expression
ENSG00000113657.13	DPYSL3	Gene Expression
ENSG00000176049.16	JAKMIP2	Gene Expression
ENSG00000164266.10	SPINK1	Gene Expression
ENSG00000164265.9	SCGB3A2	Gene Expression
ENSG00000178776.5	C5orf46	Gene Expression
ENSG00000133710.16	SPINK5	Gene Expression
ENSG00000196800.6	SPINK14	Gene Expression
ENSG00000178172.7	SPINK6	Gene Expression
ENSG00000248109.3	MARCOL	Gene Expression
ENSG00000214510.10	SPINK13	Gene Expression
ENSG00000145879.11	SPINK7	Gene Expression
ENSG00000204909.8	SPINK9	Gene Expression
ENSG00000145868.17	FBXO38	Gene Expression
ENSG00000164270.18	HTR4	Gene Expression
ENSG00000169252.5	ADRB2	Gene Expression
ENSG00000169247.13	SH3TC2	Gene Expression
ENSG00000173210.19	ABLIM3	Gene Expression
ENSG00000157510.14	AFAP1L1	Gene Expression
ENSG00000164284.15	GRPEL2	Gene Expression
ENSG00000145882.11	PCYOX1L	Gene Expression
ENSG00000127743.6	IL17B	Gene Expression
ENSG00000113712.18	CSNK1A1	Gene Expression
ENSG00000183111.12	ARHGEF37	Gene Expression
ENSG00000155846.17	PPARGC1B	Gene Expression
ENSG00000132915.11	PDE6A	Gene Expression
ENSG00000155850.8	SLC26A2	Gene Expression
ENSG00000164296.7	TIGD6	Gene Expression
ENSG00000113716.13	HMGXB3	Gene Expression
ENSG00000182578.13	CSF1R	Gene Expression
ENSG00000113721.14	PDGFRB	Gene Expression
ENSG00000113722.17	CDX1	Gene Expression
ENSG00000011083.9	SLC6A7	Gene Expression
ENSG00000070808.16	CAMK2A	Gene Expression
ENSG00000183876.9	ARSI	Gene Expression
ENSG00000070814.22	TCOF1	Gene Expression
ENSG00000019582.15	CD74	Gene Expression
ENSG00000164587.13	RPS14	Gene Expression
ENSG00000070614.15	NDST1	Gene Expression
ENSG00000171992.13	SYNPO	Gene Expression
ENSG00000164591.13	MYOZ3	Gene Expression
ENSG00000086589.12	RBM22	Gene Expression
ENSG00000132912.12	DCTN4	Gene Expression
ENSG00000256235.2	SMIM3	Gene Expression
ENSG00000237693.4	IRGM	Gene Expression
ENSG00000145908.12	ZNF300	Gene Expression
ENSG00000211445.12	GPX3	Gene Expression
ENSG00000145901.15	TNIP1	Gene Expression
ENSG00000197043.14	ANXA6	Gene Expression
ENSG00000198624.13	CCDC69	Gene Expression
ENSG00000196743.9	GM2A	Gene Expression
ENSG00000186334.9	SLC36A3	Gene Expression
ENSG00000186335.9	SLC36A2	Gene Expression
ENSG00000123643.13	SLC36A1	Gene Expression
ENSG00000086570.12	FAT2	Gene Expression
ENSG00000113140.11	SPARC	Gene Expression
ENSG00000177556.12	ATOX1	Gene Expression
ENSG00000145907.15	G3BP1	Gene Expression
ENSG00000145888.11	GLRA1	Gene Expression
ENSG00000132911.5	NMUR2	Gene Expression
ENSG00000155511.18	GRIA1	Gene Expression
ENSG00000055147.19	FAM114A2	Gene Expression
ENSG00000037749.12	MFAP3	Gene Expression
ENSG00000164574.16	GALNT10	Gene Expression
ENSG00000164576.12	SAP30L	Gene Expression
ENSG00000113196.3	HAND1	Gene Expression
ENSG00000155506.17	LARP1	Gene Expression
ENSG00000170271.11	FAXDC2	Gene Expression
ENSG00000155508.13	CNOT8	Gene Expression
ENSG00000082516.9	GEMIN5	Gene Expression
ENSG00000082515.18	MRPL22	Gene Expression
ENSG00000226650.6	KIF4B	Gene Expression
ENSG00000170624.13	SGCD	Gene Expression
ENSG00000231989.5	PPP1R2B	Gene Expression
ENSG00000145850.9	TIMD4	Gene Expression
ENSG00000113249.13	HAVCR1	Gene Expression
ENSG00000135077.9	HAVCR2	Gene Expression
ENSG00000155868.8	MED7	Gene Expression
ENSG00000113263.13	ITK	Gene Expression
ENSG00000170613.4	FAM71B	Gene Expression
ENSG00000055163.20	CYFIP2	Gene Expression
ENSG00000285868.1	AC008676.3	Gene Expression
ENSG00000172568.5	FNDC9	Gene Expression
ENSG00000135074.16	ADAM19	Gene Expression
ENSG00000172548.14	NIPAL4	Gene Expression
ENSG00000039600.11	SOX30	Gene Expression
ENSG00000187658.7	C5orf52	Gene Expression
ENSG00000113272.14	THG1L	Gene Expression
ENSG00000155858.6	LSM11	Gene Expression
ENSG00000113282.13	CLINT1	Gene Expression
ENSG00000164330.17	EBF1	Gene Expression
ENSG00000145860.11	RNF145	Gene Expression
ENSG00000164332.8	UBLCP1	Gene Expression
ENSG00000113302.5	IL12B	Gene Expression
ENSG00000170214.5	ADRA1B	Gene Expression
ENSG00000113312.11	TTC1	Gene Expression
ENSG00000170234.13	PWWP2A	Gene Expression
ENSG00000170231.16	FABP6	Gene Expression
ENSG00000135083.15	CCNJL	Gene Expression
ENSG00000145861.9	C1QTNF2	Gene Expression
ENSG00000221886.4	ZBED8	Gene Expression
ENSG00000164609.10	SLU7	Gene Expression
ENSG00000164611.13	PTTG1	Gene Expression
ENSG00000118322.14	ATP10B	Gene Expression
ENSG00000145864.13	GABRB2	Gene Expression
ENSG00000145863.11	GABRA6	Gene Expression
ENSG00000022355.18	GABRA1	Gene Expression
ENSG00000113327.16	GABRG2	Gene Expression
ENSG00000113328.19	CCNG1	Gene Expression
ENSG00000170584.11	NUDCD2	Gene Expression
ENSG00000072571.20	HMMR	Gene Expression
ENSG00000038274.17	MAT2B	Gene Expression
ENSG00000145934.16	TENM2	Gene Expression
ENSG00000113645.14	WWC1	Gene Expression
ENSG00000113643.9	RARS1	Gene Expression
ENSG00000188573.8	FBLL1	Gene Expression
ENSG00000120137.7	PANK3	Gene Expression
ENSG00000184347.15	SLIT3	Gene Expression
ENSG00000040275.17	SPDL1	Gene Expression
ENSG00000134516.18	DOCK2	Gene Expression
ENSG00000204767.4	INSYN2B	Gene Expression
ENSG00000168269.10	FOXI1	Gene Expression
ENSG00000234511.10	C5orf58	Gene Expression
ENSG00000043462.12	LCP2	Gene Expression
ENSG00000182132.13	KCNIP1	Gene Expression
ENSG00000145936.9	KCNMB1	Gene Expression
ENSG00000094755.17	GABRP	Gene Expression
ENSG00000204764.14	RANBP17	Gene Expression
ENSG00000164438.6	TLX3	Gene Expression
ENSG00000181163.13	NPM1	Gene Expression
ENSG00000156427.8	FGF18	Gene Expression
ENSG00000185662.10	SMIM23	Gene Expression
ENSG00000072803.17	FBXW11	Gene Expression
ENSG00000072786.13	STK10	Gene Expression
ENSG00000214360.5	EFCAB9	Gene Expression
ENSG00000168246.6	UBTD2	Gene Expression
ENSG00000174705.13	SH3PXD2B	Gene Expression
ENSG00000214357.9	NEURL1B	Gene Expression
ENSG00000120129.6	DUSP1	Gene Expression
ENSG00000113719.16	ERGIC1	Gene Expression
ENSG00000037241.7	RPL26L1	Gene Expression
ENSG00000113732.9	ATP6V0E1	Gene Expression
ENSG00000164463.12	CREBRF	Gene Expression
ENSG00000113734.17	BNIP1	Gene Expression
ENSG00000183072.10	NKX2-5	Gene Expression
ENSG00000113739.10	STC2	Gene Expression
ENSG00000145919.11	BOD1	Gene Expression
ENSG00000113742.14	CPEB4	Gene Expression
ENSG00000185056.10	C5orf47	Gene Expression
ENSG00000170091.11	NSG2	Gene Expression
ENSG00000120149.9	MSX2	Gene Expression
ENSG00000184845.4	DRD1	Gene Expression
ENSG00000164466.13	SFXN1	Gene Expression
ENSG00000113749.7	HRH2	Gene Expression
ENSG00000145920.15	CPLX2	Gene Expression
ENSG00000051596.10	THOC3	Gene Expression
ENSG00000182230.12	FAM153B	Gene Expression
ENSG00000285476.1	AC139491.7	Gene Expression
ENSG00000170085.18	SIMC1	Gene Expression
ENSG00000122203.15	KIAA1191	Gene Expression
ENSG00000175414.7	ARL10	Gene Expression
ENSG00000048162.21	NOP16	Gene Expression
ENSG00000146066.3	HIGD2A	Gene Expression
ENSG00000175416.15	CLTB	Gene Expression
ENSG00000113194.13	FAF2	Gene Expression
ENSG00000146083.12	RNF44	Gene Expression
ENSG00000074276.10	CDHR2	Gene Expression
ENSG00000169258.7	GPRIN1	Gene Expression
ENSG00000074317.11	SNCB	Gene Expression
ENSG00000175766.13	EIF4E1B	Gene Expression
ENSG00000048140.18	TSPAN17	Gene Expression
ENSG00000113763.12	UNC5A	Gene Expression
ENSG00000160883.11	HK3	Gene Expression
ENSG00000087206.17	UIMC1	Gene Expression
ENSG00000113761.12	ZNF346	Gene Expression
ENSG00000160867.15	FGFR4	Gene Expression
ENSG00000165671.20	NSD1	Gene Expression
ENSG00000169228.14	RAB24	Gene Expression
ENSG00000213347.10	MXD3	Gene Expression
ENSG00000169230.10	PRELID1	Gene Expression
ENSG00000169223.15	LMAN2	Gene Expression
ENSG00000169220.18	RGS14	Gene Expression
ENSG00000131183.11	SLC34A1	Gene Expression
ENSG00000196570.3	PFN3	Gene Expression
ENSG00000131187.9	F12	Gene Expression
ENSG00000198055.11	GRK6	Gene Expression
ENSG00000131188.12	PRR7	Gene Expression
ENSG00000113758.13	DBN1	Gene Expression
ENSG00000196923.14	PDLIM7	Gene Expression
ENSG00000146094.14	DOK3	Gene Expression
ENSG00000183258.12	DDX41	Gene Expression
ENSG00000146067.16	FAM193B	Gene Expression
ENSG00000184840.12	TMED9	Gene Expression
ENSG00000027847.14	B4GALT7	Gene Expression
ENSG00000170074.19	FAM153A	Gene Expression
ENSG00000175325.2	PROP1	Gene Expression
ENSG00000145911.6	N4BP3	Gene Expression
ENSG00000145916.19	RMND5B	Gene Expression
ENSG00000145912.9	NHP2	Gene Expression
ENSG00000244234.2	GMCL2	Gene Expression
ENSG00000197451.12	HNRNPAB	Gene Expression
ENSG00000175309.15	PHYKPL	Gene Expression
ENSG00000050767.17	COL23A1	Gene Expression
ENSG00000113240.13	CLK4	Gene Expression
ENSG00000285891.1	AC113348.1	Gene Expression
ENSG00000285978.1	AC113348.2	Gene Expression
ENSG00000169131.13	ZNF354A	Gene Expression
ENSG00000178338.11	ZNF354B	Gene Expression
ENSG00000198939.8	ZFP2	Gene Expression
ENSG00000178187.7	ZNF454	Gene Expression
ENSG00000113262.16	GRM6	Gene Expression
ENSG00000234284.7	ZNF879	Gene Expression
ENSG00000177932.7	ZNF354C	Gene Expression
ENSG00000087116.16	ADAMTS2	Gene Expression
ENSG00000176783.15	RUFY1	Gene Expression
ENSG00000169045.17	HNRNPH1	Gene Expression
ENSG00000204659.5	CBY3	Gene Expression
ENSG00000127022.15	CANX	Gene Expression
ENSG00000161021.13	MAML1	Gene Expression
ENSG00000213316.10	LTC4S	Gene Expression
ENSG00000161013.17	MGAT4B	Gene Expression
